Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.M1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.L1.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.L1.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",DP.DOD.DSTC.CR.NF.Z1,0.355943749346732,0.275024224350725,0.226723440860357,0.254250436705553,0.189188217137518,0.260004800227901,0.249142689901219,0.246535198341284,0.301780416325163,0.293073288029157,0.229694069183922,0.206654480115699
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DSCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
