Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.M1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.M1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.M1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Short-term, All instruments, Nominal Value, National Currency",DP.DOD.DSTC.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Short-term, Currency and deposits, Nominal Value, National Currency",DP.DOD.DSCD.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DSIN.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Short-term, Loans, Nominal Value, National Currency",DP.DOD.DSLO.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross PSD, Financial Public Corp., Short-term, Other accounts payable, Nominal Value, National Currency",DP.DOD.DSOA.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.FC,1657677827683.1,1785232942984.7,1858120750286.4,1941134728324,1751336758966,1816219222366.8,1897984608100.4,2032153116200.6,1859923306961.9,1811742011588.2,1908219687865.9,1906761209302.7
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.FC,1213094465519,1201459646032.9,1272094587466.4,1286544622102.9,1227975528499,1263639602740.9,1194182427776.6,1267417121878.3,1288598936320.2,1310141350470.1,1357916681167.7,1408208089085.4
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.FC,334441884275.55,299593846747.69,383351155880.14,372001100096.8,396787064613.3,369775653479.4,335461804912.06,342090980800,344121779821.56,332344120232.86,336860739936.01,352886490843.55
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.FC,779025246439.65,883367143699.49,969377318700.14,1026591206317.9,920148295080.3,922355273105.3,1039263985235.86,1106826957122.3,915446150463.26,833944781350.96,887163746634.21,851439611060.85
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.FC,1992119711958.65,2084826789732.39,2241471906166.54,2313135828420.8,2148123823579.3,2185994875846.2,2233446413012.46,2374244097000.6,2204045086783.46,2144086131821.06,2245080427801.91,2259647700146.25
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.FC,1632114533224.2,1766778143391.9,1842532841647.2,1917952034756.6,1743995069279.3,1812287952496.6,1867786881369,1974929419468.3,1833120741686.9,1781786076418.4,1811447643544.8,1878298634540.7
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.FC,9706405000,9648937000,9705561000,9651405000,9706405000,14128574000,14295510000,15633350000,20881585000,17751568000,18098328000,22809224000
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.FC,235676106.85,215723000,559675000,727859000,615976000,264568000,1916420000,2503571000,421373000,1255831000,369222000,241616000
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.FC,280657172737.95,239947718285.59,241943577020.64,232241387924.6,242100676401.7,229223991540.9,227888540380.76,233004430170.5,234684026403.16,224569661195.36,226401279352.01,238748234544.95
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.FC,3177890095.15,5979968110.1,2004309497,10464034379.6,9541084023.6,15203378423.5,11826565071.9,36918111701.8,3792288623.6,9146167185,78947297072.7,3922478866.5
Armenia,ARM,"Gross PSD, Financial Public Corp., All maturities, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.FC,66228034794.5,62256299944.8,144725942001.7,142099107360,142164612874.7,114886411385.2,109732496190.8,111255214660,111145072069.8,109576828022.3,109816657832.4,115627512194.1
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.FC,338413104096.3,302419741230.39,387229194022.34,375068354284.6,384881265276.4,344374970926.1,339537456571.56,346763215830.5,346250471472.96,335402320217.66,336587159184.41,354617362739.05
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.M1.FC,297050742603.475,260758210416.972,347572965189.804,338995210105.837,346815848574.301,313525861273.679,310464397099.906,322474453339.878,319323691340.733,311797608738.195,311667848599.167,329965158711.066
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.M1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.M1.FC,235676106.85,215723000,559675000,727859000,615976000,264568000,1916420000,2503571000,421373000,1255831000,369222000,241616000
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.M1.FC,230587031702.125,198286187472.172,202287348188.104,196168243745.837,204035259699.601,198374881888.479,198815480909.106,208715667679.878,207757246270.933,200964949715.895,201481968766.767,214096030516.966
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.M1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.M1.FC,66228034794.5,62256299944.8,144725942001.7,142099107360,142164612874.7,114886411385.2,109732496190.8,111255214660,111145072069.8,109576828022.3,109816657832.4,115627512194.1
Armenia,ARM,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.L1.FC,41362361492.8252,41661530813.4185,39656228832.536,36073144178.7635,38065416702.0994,30849109652.4208,29073059471.6538,24288762490.6218,26926780132.2272,23604711479.4652,24919310585.2429,24652204027.9842
