Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Paraguay,PRY,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: Quarterly Public Sector Debt,,,,,,,,,,,,,,,
Last Updated: 02/06/2025,,,,,,,,,,,,,,,
